"PO_BLANKET_ID","PO_RELEASE_ID","PO_NUMBER","LATEST_REVISION","CANCEL_FLAG","PERSON_ID","SUPPLIER_ID","SUPPLIER_SITE_ID","GEOGRAPHY_ID","CURRENCY_CODE","CURRENCY_RATE_TYPE","CURRENCY_EXCHANGE_DATE","CURRENCY_EXCHANGE_RATE","CREATION_DATE","ORIG_APPROVAL_SUBMIT_DATE","ORIG_APPROVED_DATE","LATEST_APPROVED_DATE","TRANSMISSION_METHOD","PAY_ON_CODE","CREATION_METHOD","PAY_TERMS"
32841,45010,"4429-79",0,"N",57,147,259,207,"USD","","","","14-MAY-2011","14-MAY-2011 13:21","14-MAY-2011 13:21","14-MAY-2011 13:21","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,45011,"4431-104",0,"N",57,22,42,207,"USD","","16-JAN-2011","","14-MAY-2011","14-MAY-2011 13:21","14-MAY-2011 13:21","14-MAY-2011 13:21","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,45012,"4432-95",0,"N",57,5,6,207,"USD","","16-JAN-2011","","14-MAY-2011","14-MAY-2011 13:21","14-MAY-2011 13:21","14-MAY-2011 13:21","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32845,45013,"4433-81",0,"N",57,5,6,207,"USD","","16-JAN-2011","","14-MAY-2011","14-MAY-2011 13:21","14-MAY-2011 13:21","14-MAY-2011 13:21","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,45088,"4427-100",0,"N",57,11,15,207,"USD","","16-JAN-2011","","18-MAY-2011","18-MAY-2011 06:30","18-MAY-2011 06:30","18-MAY-2011 06:30","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,45089,"4428-100",0,"N",57,147,259,207,"USD","","","","18-MAY-2011","18-MAY-2011 06:30","18-MAY-2011 06:30","18-MAY-2011 06:30","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32841,45090,"4429-81",0,"N",57,147,259,207,"USD","","","","18-MAY-2011","18-MAY-2011 06:30","18-MAY-2011 06:30","18-MAY-2011 06:30","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,45092,"4431-106",0,"N",57,22,42,207,"USD","","16-JAN-2011","","18-MAY-2011","18-MAY-2011 06:30","18-MAY-2011 06:30","18-MAY-2011 06:30","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,45093,"4432-96",0,"N",57,5,6,207,"USD","","16-JAN-2011","","18-MAY-2011","18-MAY-2011 06:30","18-MAY-2011 06:30","18-MAY-2011 06:30","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32845,45094,"4433-83",0,"N",57,5,6,207,"USD","","16-JAN-2011","","18-MAY-2011","18-MAY-2011 06:30","18-MAY-2011 06:30","18-MAY-2011 06:30","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,45095,"4443-57",0,"N",57,21,41,207,"USD","","22-JAN-2011","","18-MAY-2011","18-MAY-2011 06:30","18-MAY-2011 06:30","18-MAY-2011 06:30","MANUAL","RECEIPT","MANUAL","Immediate"
32840,45100,"4428-101",0,"N",57,147,259,207,"USD","","","","18-MAY-2011","18-MAY-2011 06:33","18-MAY-2011 06:33","18-MAY-2011 06:33","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32844,45102,"4432-97",0,"N",57,5,6,207,"USD","","16-JAN-2011","","18-MAY-2011","18-MAY-2011 06:33","18-MAY-2011 06:33","18-MAY-2011 06:33","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,45103,"4443-58",0,"N",57,21,41,207,"USD","","22-JAN-2011","","18-MAY-2011","18-MAY-2011 06:33","18-MAY-2011 06:33","18-MAY-2011 06:33","MANUAL","RECEIPT","MANUAL","Immediate"
32839,44931,"4427-97",0,"N",57,11,15,207,"USD","","16-JAN-2011","","13-MAY-2011","13-MAY-2011 06:22","13-MAY-2011 06:22","13-MAY-2011 06:22","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32843,44932,"4431-103",0,"N",57,22,42,207,"USD","","16-JAN-2011","","13-MAY-2011","13-MAY-2011 06:22","13-MAY-2011 06:22","13-MAY-2011 06:22","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32843,45158,"4431-107",0,"N",57,22,42,207,"USD","","16-JAN-2011","","19-MAY-2011","19-MAY-2011 05:41","19-MAY-2011 05:41","19-MAY-2011 05:41","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,45159,"4432-98",0,"N",57,5,6,207,"USD","","16-JAN-2011","","19-MAY-2011","19-MAY-2011 05:41","19-MAY-2011 05:41","19-MAY-2011 05:41","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32845,45160,"4433-84",0,"N",57,5,6,207,"USD","","16-JAN-2011","","19-MAY-2011","19-MAY-2011 05:41","19-MAY-2011 05:41","19-MAY-2011 05:41","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,45163,"4427-101",0,"N",57,11,15,207,"USD","","16-JAN-2011","","19-MAY-2011","19-MAY-2011 05:43","19-MAY-2011 05:43","19-MAY-2011 05:43","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32841,45164,"4429-82",0,"N",57,147,259,207,"USD","","","","19-MAY-2011","19-MAY-2011 05:43","19-MAY-2011 05:43","19-MAY-2011 05:43","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,45166,"4431-108",0,"N",57,22,42,207,"USD","","16-JAN-2011","","19-MAY-2011","19-MAY-2011 05:43","19-MAY-2011 05:43","19-MAY-2011 05:43","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32845,45167,"4433-85",0,"N",57,5,6,207,"USD","","16-JAN-2011","","19-MAY-2011","19-MAY-2011 05:43","19-MAY-2011 05:43","19-MAY-2011 05:43","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,45168,"4443-59",0,"N",57,21,41,207,"USD","","22-JAN-2011","","19-MAY-2011","19-MAY-2011 05:43","19-MAY-2011 05:43","19-MAY-2011 05:43","MANUAL","RECEIPT","MANUAL","Immediate"
32840,44141,"4428-84",0,"N",57,147,259,207,"USD","","","","27-APR-2011","27-APR-2011 07:59","27-APR-2011 07:59","27-APR-2011 07:59","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32844,44143,"4432-82",0,"N",57,5,6,207,"USD","","16-JAN-2011","","27-APR-2011","27-APR-2011 07:59","27-APR-2011 07:59","27-APR-2011 07:59","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32843,44927,"4431-102",0,"N",57,22,42,207,"USD","","16-JAN-2011","","13-MAY-2011","13-MAY-2011 06:19","13-MAY-2011 06:19","13-MAY-2011 06:19","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32845,44928,"4433-80",0,"N",57,5,6,207,"USD","","16-JAN-2011","","13-MAY-2011","13-MAY-2011 06:19","13-MAY-2011 06:19","13-MAY-2011 06:19","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32843,45309,"4431-110",0,"N",57,22,42,207,"USD","","16-JAN-2011","","21-MAY-2011","21-MAY-2011 06:38","21-MAY-2011 06:38","21-MAY-2011 06:38","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32845,45310,"4433-86",0,"N",57,5,6,207,"USD","","16-JAN-2011","","21-MAY-2011","21-MAY-2011 06:38","21-MAY-2011 06:38","21-MAY-2011 06:38","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,45370,"4427-105",0,"N",57,11,15,207,"USD","","16-JAN-2011","","24-MAY-2011","24-MAY-2011 06:09","24-MAY-2011 06:09","24-MAY-2011 06:09","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,45371,"4428-107",0,"N",57,147,259,207,"USD","","","","24-MAY-2011","24-MAY-2011 06:09","24-MAY-2011 06:09","24-MAY-2011 06:09","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32841,45372,"4429-85",0,"N",57,147,259,207,"USD","","","","24-MAY-2011","24-MAY-2011 06:09","24-MAY-2011 06:09","24-MAY-2011 06:09","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32840,43961,"4428-81",0,"N",57,147,259,207,"USD","","","","23-APR-2011","23-APR-2011 05:33","23-APR-2011 05:33","23-APR-2011 05:33","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32844,43963,"4432-79",0,"N",57,5,6,207,"USD","","16-JAN-2011","","23-APR-2011","23-APR-2011 05:33","23-APR-2011 05:33","23-APR-2011 05:33","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,44062,"4427-84",0,"N",57,11,15,207,"USD","","16-JAN-2011","","26-APR-2011","26-APR-2011 07:11","26-APR-2011 07:11","26-APR-2011 07:11","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,44063,"4428-82",0,"N",57,147,259,207,"USD","","","","26-APR-2011","26-APR-2011 07:11","26-APR-2011 07:11","26-APR-2011 07:11","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32841,44064,"4429-68",0,"N",57,147,259,207,"USD","","","","26-APR-2011","26-APR-2011 07:11","26-APR-2011 07:11","26-APR-2011 07:11","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,44066,"4431-89",0,"N",57,22,42,207,"USD","","16-JAN-2011","","26-APR-2011","26-APR-2011 07:11","26-APR-2011 07:11","26-APR-2011 07:11","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,44067,"4432-80",0,"N",57,5,6,207,"USD","","16-JAN-2011","","26-APR-2011","26-APR-2011 07:11","26-APR-2011 07:11","26-APR-2011 07:11","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32845,44068,"4433-69",0,"N",57,5,6,207,"USD","","16-JAN-2011","","26-APR-2011","26-APR-2011 07:11","26-APR-2011 07:11","26-APR-2011 07:11","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,44069,"4443-48",0,"N",57,21,41,207,"USD","","22-JAN-2011","","26-APR-2011","26-APR-2011 07:11","26-APR-2011 07:11","26-APR-2011 07:11","MANUAL","RECEIPT","MANUAL","Immediate"
32839,44295,"4427-88",0,"N",57,11,15,207,"USD","","16-JAN-2011","","30-APR-2011","30-APR-2011 06:16","30-APR-2011 06:16","30-APR-2011 06:16","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,44296,"4428-87",0,"N",57,147,259,207,"USD","","","","30-APR-2011","30-APR-2011 06:16","30-APR-2011 06:16","30-APR-2011 06:16","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,44297,"4431-93",0,"N",57,22,42,207,"USD","","16-JAN-2011","","30-APR-2011","30-APR-2011 06:16","30-APR-2011 06:16","30-APR-2011 06:16","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,44298,"4432-85",0,"N",57,5,6,207,"USD","","16-JAN-2011","","30-APR-2011","30-APR-2011 06:16","30-APR-2011 06:16","30-APR-2011 06:16","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,45357,"4427-104",0,"N",57,11,15,207,"USD","","16-JAN-2011","","24-MAY-2011","24-MAY-2011 06:06","24-MAY-2011 06:06","24-MAY-2011 06:06","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,45358,"4428-106",0,"N",57,147,259,207,"USD","","","","24-MAY-2011","24-MAY-2011 06:06","24-MAY-2011 06:06","24-MAY-2011 06:06","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32841,45359,"4429-84",0,"N",57,147,259,207,"USD","","","","24-MAY-2011","24-MAY-2011 06:06","24-MAY-2011 06:06","24-MAY-2011 06:06","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,45361,"4431-111",0,"N",57,22,42,207,"USD","","16-JAN-2011","","24-MAY-2011","24-MAY-2011 06:06","24-MAY-2011 06:06","24-MAY-2011 06:06","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,45362,"4432-101",0,"N",57,5,6,207,"USD","","16-JAN-2011","","24-MAY-2011","24-MAY-2011 06:06","24-MAY-2011 06:06","24-MAY-2011 06:06","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32845,45363,"4433-87",0,"N",57,5,6,207,"USD","","16-JAN-2011","","24-MAY-2011","24-MAY-2011 06:06","24-MAY-2011 06:06","24-MAY-2011 06:06","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,45364,"4443-60",0,"N",57,21,41,207,"USD","","22-JAN-2011","","24-MAY-2011","24-MAY-2011 06:06","24-MAY-2011 06:06","24-MAY-2011 06:06","MANUAL","RECEIPT","MANUAL","Immediate"
32843,45373,"4431-112",0,"N",57,22,42,207,"USD","","16-JAN-2011","","24-MAY-2011","24-MAY-2011 06:09","24-MAY-2011 06:09","24-MAY-2011 06:09","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,45374,"4432-102",0,"N",57,5,6,207,"USD","","16-JAN-2011","","24-MAY-2011","24-MAY-2011 06:09","24-MAY-2011 06:09","24-MAY-2011 06:09","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32845,45375,"4433-88",0,"N",57,5,6,207,"USD","","16-JAN-2011","","24-MAY-2011","24-MAY-2011 06:09","24-MAY-2011 06:09","24-MAY-2011 06:09","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,45376,"4443-61",0,"N",57,21,41,207,"USD","","22-JAN-2011","","24-MAY-2011","24-MAY-2011 06:09","24-MAY-2011 06:09","24-MAY-2011 06:09","MANUAL","RECEIPT","MANUAL","Immediate"
32839,44506,"4427-93",0,"N",57,11,15,207,"USD","","16-JAN-2011","","05-MAY-2011","05-MAY-2011 06:20","05-MAY-2011 06:20","05-MAY-2011 06:20","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,44507,"4428-93",0,"N",57,147,259,207,"USD","","","","05-MAY-2011","05-MAY-2011 06:20","05-MAY-2011 06:20","05-MAY-2011 06:20","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32841,44508,"4429-76",0,"N",57,147,259,207,"USD","","","","05-MAY-2011","05-MAY-2011 06:20","05-MAY-2011 06:20","05-MAY-2011 06:20","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,44509,"4431-98",0,"N",57,22,42,207,"USD","","16-JAN-2011","","05-MAY-2011","05-MAY-2011 06:20","05-MAY-2011 06:20","05-MAY-2011 06:20","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,44510,"4432-90",0,"N",57,5,6,207,"USD","","16-JAN-2011","","05-MAY-2011","05-MAY-2011 06:20","05-MAY-2011 06:20","05-MAY-2011 06:20","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32845,44511,"4433-77",0,"N",57,5,6,207,"USD","","16-JAN-2011","","05-MAY-2011","05-MAY-2011 06:20","05-MAY-2011 06:20","05-MAY-2011 06:20","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,45296,"4427-102",0,"N",57,11,15,207,"USD","","16-JAN-2011","","21-MAY-2011","21-MAY-2011 06:35","21-MAY-2011 06:35","21-MAY-2011 06:35","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,45297,"4428-104",0,"N",57,147,259,207,"USD","","","","21-MAY-2011","21-MAY-2011 06:35","21-MAY-2011 06:35","21-MAY-2011 06:35","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,45299,"4431-109",0,"N",57,22,42,207,"USD","","16-JAN-2011","","21-MAY-2011","21-MAY-2011 06:35","21-MAY-2011 06:35","21-MAY-2011 06:35","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,45300,"4432-100",0,"N",57,5,6,207,"USD","","16-JAN-2011","","21-MAY-2011","21-MAY-2011 06:35","21-MAY-2011 06:35","21-MAY-2011 06:35","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,45305,"4427-103",0,"N",57,11,15,207,"USD","","16-JAN-2011","","21-MAY-2011","21-MAY-2011 06:38","21-MAY-2011 06:38","21-MAY-2011 06:38","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,45306,"4428-105",0,"N",57,147,259,207,"USD","","","","21-MAY-2011","21-MAY-2011 06:38","21-MAY-2011 06:38","21-MAY-2011 06:38","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32841,45307,"4429-83",0,"N",57,147,259,207,"USD","","","","21-MAY-2011","21-MAY-2011 06:38","21-MAY-2011 06:38","21-MAY-2011 06:38","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32840,44335,"4428-89",0,"N",57,147,259,207,"USD","","","","03-MAY-2011","03-MAY-2011 07:20","03-MAY-2011 07:20","03-MAY-2011 07:20","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32844,44337,"4432-86",0,"N",57,5,6,207,"USD","","16-JAN-2011","","03-MAY-2011","03-MAY-2011 07:20","03-MAY-2011 07:20","03-MAY-2011 07:20","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,44338,"4443-52",0,"N",57,21,41,207,"USD","","22-JAN-2011","","03-MAY-2011","03-MAY-2011 07:20","03-MAY-2011 07:20","03-MAY-2011 07:20","MANUAL","RECEIPT","MANUAL","Immediate"
32984,44343,"4443-53",0,"N",57,21,41,207,"USD","","22-JAN-2011","","03-MAY-2011","03-MAY-2011 07:23","03-MAY-2011 07:23","03-MAY-2011 07:23","MANUAL","RECEIPT","MANUAL","Immediate"
32840,45191,"4428-103",0,"N",57,147,259,207,"USD","","","","19-MAY-2011","19-MAY-2011 07:36","19-MAY-2011 07:36","19-MAY-2011 07:36","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32844,45193,"4432-99",0,"N",57,5,6,207,"USD","","16-JAN-2011","","19-MAY-2011","19-MAY-2011 07:36","19-MAY-2011 07:36","19-MAY-2011 07:36","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,43650,"4427-78",0,"N",57,11,15,207,"USD","","16-JAN-2011","","19-APR-2011","19-APR-2011 06:12","19-APR-2011 06:12","19-APR-2011 06:12","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32841,43651,"4429-63",0,"N",57,147,259,207,"USD","","","","19-APR-2011","19-APR-2011 06:12","19-APR-2011 06:12","19-APR-2011 06:12","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,43653,"4431-83",0,"N",57,22,42,207,"USD","","16-JAN-2011","","19-APR-2011","19-APR-2011 06:12","19-APR-2011 06:12","19-APR-2011 06:12","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32845,43654,"4433-64",0,"N",57,5,6,207,"USD","","16-JAN-2011","","19-APR-2011","19-APR-2011 06:12","19-APR-2011 06:12","19-APR-2011 06:12","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,43655,"4443-47",0,"N",57,21,41,207,"USD","","22-JAN-2011","","19-APR-2011","19-APR-2011 06:12","19-APR-2011 06:12","19-APR-2011 06:12","MANUAL","RECEIPT","MANUAL","Immediate"
32839,44496,"4427-92",0,"N",57,11,15,207,"USD","","16-JAN-2011","","05-MAY-2011","05-MAY-2011 06:17","05-MAY-2011 06:17","05-MAY-2011 06:17","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,44497,"4428-92",0,"N",57,147,259,207,"USD","","","","05-MAY-2011","05-MAY-2011 06:17","05-MAY-2011 06:17","05-MAY-2011 06:17","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32841,44498,"4429-75",0,"N",57,147,259,207,"USD","","","","05-MAY-2011","05-MAY-2011 06:17","05-MAY-2011 06:17","05-MAY-2011 06:17","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,44500,"4431-97",0,"N",57,22,42,207,"USD","","16-JAN-2011","","05-MAY-2011","05-MAY-2011 06:17","05-MAY-2011 06:17","05-MAY-2011 06:17","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,44501,"4432-89",0,"N",57,5,6,207,"USD","","16-JAN-2011","","05-MAY-2011","05-MAY-2011 06:17","05-MAY-2011 06:17","05-MAY-2011 06:17","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32845,44502,"4433-76",0,"N",57,5,6,207,"USD","","16-JAN-2011","","05-MAY-2011","05-MAY-2011 06:17","05-MAY-2011 06:17","05-MAY-2011 06:17","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32840,45156,"4428-102",0,"N",57,147,259,207,"USD","","","","19-MAY-2011","19-MAY-2011 05:41","19-MAY-2011 05:41","19-MAY-2011 05:41","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32840,43561,"4428-74",0,"N",57,147,259,207,"USD","","","","16-APR-2011","16-APR-2011 06:10","16-APR-2011 06:10","16-APR-2011 06:10","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32844,43563,"4432-72",0,"N",57,5,6,207,"USD","","16-JAN-2011","","16-APR-2011","16-APR-2011 06:11","16-APR-2011 06:11","16-APR-2011 06:11","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,43568,"4427-77",0,"N",57,11,15,207,"USD","","16-JAN-2011","","16-APR-2011","16-APR-2011 06:13","16-APR-2011 06:13","16-APR-2011 06:13","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,43569,"4428-75",0,"N",57,147,259,207,"USD","","","","16-APR-2011","16-APR-2011 06:13","16-APR-2011 06:13","16-APR-2011 06:13","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,43570,"4431-82",0,"N",57,22,42,207,"USD","","16-JAN-2011","","16-APR-2011","16-APR-2011 06:13","16-APR-2011 06:13","16-APR-2011 06:13","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,43571,"4432-73",0,"N",57,5,6,207,"USD","","16-JAN-2011","","16-APR-2011","16-APR-2011 06:13","16-APR-2011 06:13","16-APR-2011 06:13","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,44302,"4427-89",0,"N",57,11,15,207,"USD","","16-JAN-2011","","30-APR-2011","30-APR-2011 06:18","30-APR-2011 06:18","30-APR-2011 06:18","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,44303,"4428-88",0,"N",57,147,259,207,"USD","","","","30-APR-2011","30-APR-2011 06:18","30-APR-2011 06:18","30-APR-2011 06:18","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32841,44304,"4429-72",0,"N",57,147,259,207,"USD","","","","30-APR-2011","30-APR-2011 06:18","30-APR-2011 06:18","30-APR-2011 06:18","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,44305,"4431-94",0,"N",57,22,42,207,"USD","","16-JAN-2011","","30-APR-2011","30-APR-2011 06:18","30-APR-2011 06:18","30-APR-2011 06:18","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32845,44306,"4433-73",0,"N",57,5,6,207,"USD","","16-JAN-2011","","30-APR-2011","30-APR-2011 06:18","30-APR-2011 06:18","30-APR-2011 06:18","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,44307,"4443-51",0,"N",57,21,41,207,"USD","","22-JAN-2011","","30-APR-2011","30-APR-2011 06:18","30-APR-2011 06:18","30-APR-2011 06:18","MANUAL","RECEIPT","MANUAL","Immediate"
32840,44595,"4428-94",0,"N",57,147,259,207,"USD","","","","06-MAY-2011","06-MAY-2011 05:37","06-MAY-2011 05:37","06-MAY-2011 05:37","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32839,44147,"4427-86",0,"N",57,11,15,207,"USD","","16-JAN-2011","","27-APR-2011","27-APR-2011 08:02","27-APR-2011 08:02","27-APR-2011 08:02","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,44148,"4428-85",0,"N",57,147,259,207,"USD","","","","27-APR-2011","27-APR-2011 08:02","27-APR-2011 08:02","27-APR-2011 08:02","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32841,44149,"4429-70",0,"N",57,147,259,207,"USD","","","","27-APR-2011","27-APR-2011 08:02","27-APR-2011 08:02","27-APR-2011 08:02","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,44151,"4431-91",0,"N",57,22,42,207,"USD","","16-JAN-2011","","27-APR-2011","27-APR-2011 08:02","27-APR-2011 08:02","27-APR-2011 08:02","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,44152,"4432-83",0,"N",57,5,6,207,"USD","","16-JAN-2011","","27-APR-2011","27-APR-2011 08:02","27-APR-2011 08:02","27-APR-2011 08:02","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32845,44153,"4433-71",0,"N",57,5,6,207,"USD","","16-JAN-2011","","27-APR-2011","27-APR-2011 08:02","27-APR-2011 08:02","27-APR-2011 08:02","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32839,44203,"4427-87",0,"N",57,11,15,207,"USD","","16-JAN-2011","","28-APR-2011","28-APR-2011 13:28","28-APR-2011 13:28","28-APR-2011 13:28","MANUAL","RECEIPT","MANUAL","2/10 Net 45"
32840,44204,"4428-86",0,"N",57,147,259,207,"USD","","","","28-APR-2011","28-APR-2011 13:28","28-APR-2011 13:28","28-APR-2011 13:28","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32841,44205,"4429-71",0,"N",57,147,259,207,"USD","","","","28-APR-2011","28-APR-2011 13:28","28-APR-2011 13:28","28-APR-2011 13:28","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32843,44206,"4431-92",0,"N",57,22,42,207,"USD","","16-JAN-2011","","28-APR-2011","28-APR-2011 13:28","28-APR-2011 13:28","28-APR-2011 13:28","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60"
32844,44207,"4432-84",0,"N",57,5,6,207,"USD","","16-JAN-2011","","28-APR-2011","28-APR-2011 13:28","28-APR-2011 13:28","28-APR-2011 13:28","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32845,44208,"4433-72",0,"N",57,5,6,207,"USD","","16-JAN-2011","","28-APR-2011","28-APR-2011 13:28","28-APR-2011 13:28","28-APR-2011 13:28","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,44209,"4443-50",0,"N",57,21,41,207,"USD","","22-JAN-2011","","28-APR-2011","28-APR-2011 13:28","28-APR-2011 13:28","28-APR-2011 13:28","MANUAL","RECEIPT","MANUAL","Immediate"
32844,44597,"4432-91",0,"N",57,5,6,207,"USD","","16-JAN-2011","","06-MAY-2011","06-MAY-2011 05:37","06-MAY-2011 05:37","06-MAY-2011 05:37","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32840,43641,"4428-76",0,"N",57,147,259,207,"USD","","","","19-APR-2011","19-APR-2011 06:10","19-APR-2011 06:10","19-APR-2011 06:10","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)"
32844,43643,"4432-74",0,"N",57,5,6,207,"USD","","16-JAN-2011","","19-APR-2011","19-APR-2011 06:11","19-APR-2011 06:11","19-APR-2011 06:11","MANUAL","RECEIPT","MANUAL","2/10 NET 30"
32984,43644,"4443-46",0,"N",57,21,41,207,"USD","","22-JAN-2011","","19-APR-2011","19-APR-2011 06:11","19-APR-2011 06:11","19-APR-2011 06:11","MANUAL","RECEIPT","MANUAL","Immediate"
