"PO_BLANKET_ID","PO_RELEASE_ID","LINE_ID","LINE_TYPE","ITEM_ID","CATEGORY_ID","LINE_DESCRIPTION","CANCEL_FLAG","UOM","AMOUNT","QTY","GEOGRAPHY_ID","CONTRACT_ID","CONTRACT_LINE_ID"
32840,75376,156269,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",22281.16,869,209,32840,38313
32840,72177,148626,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",11281.6,440,207,32840,38313
32840,72102,148408,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",5512.6,215,207,32840,38313
32840,71545,147105,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",6615.12,258,207,32840,38313
32840,71431,146813,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",1307.64,51,207,32840,38313
32840,71109,146087,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",7435.6,290,207,32840,38313
32840,71308,146439,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",4230.6,165,207,32840,38313
32840,71109,146086,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",1307.64,51,207,32840,38313
32840,71109,146085,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",1692.24,66,207,32840,38313
32840,71022,145895,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",1307.64,51,207,32840,38313
32840,70946,145691,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",5615.16,219,207,32840,38313
32840,68438,139601,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",9640.64,376,207,32840,38313
32840,66500,135750,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",13435.36,524,209,32840,38313
32840,64182,130568,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",9461.16,369,207,32840,38313
32840,64360,131014,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",10743.16,419,209,32840,38313
32840,64192,130595,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",10743.16,419,209,32840,38313
32840,54329,106350,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",9102.2,355,207,32840,38313
32840,62792,127269,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",11666.2,455,207,32840,38313
32840,62632,126849,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",8256.08,322,209,32840,38313
32840,61920,125083,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",11922.6,465,207,32840,38313
32840,61440,123963,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",7615.08,297,209,32840,38313
32840,60948,122793,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",10153.44,396,207,32840,38313
32840,60729,122232,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",7153.56,279,209,32840,38313
32840,57841,115043,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",1205.08,47,209,32840,38313
32840,57722,114667,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",6897.16,269,209,32840,38313
32840,57541,114191,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",9666.28,377,207,32840,38313
32840,56751,112321,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",16922.4,660,207,32840,38313
32840,56492,111583,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",15896.8,620,207,32840,38313
32840,56412,111394,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",11538,450,207,32840,38313
32840,56250,110905,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",7820.2,305,207,32840,38313
32840,55660,109650,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",11922.6,465,207,32840,38313
32840,55036,108204,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",9025.28,352,207,32840,38313
32840,54531,107018,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3871.64,151,209,32840,38313
32840,54531,107017,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",7512.52,293,209,32840,38313
32840,54329,106349,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",6281.8,245,207,32840,38313
32840,54329,106348,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",76.92,3,207,32840,38313
32840,54341,106452,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3871.64,151,209,32840,38313
32840,54341,106451,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",10025.24,391,209,32840,38313
32840,54341,106450,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",7512.52,293,209,32840,38313
32840,54176,106090,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",7256.12,283,209,32840,38313
32840,54168,106062,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3461.4,135,207,32840,38313
32840,53243,103806,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",7051,275,207,32840,38313
32840,52996,103370,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3871.64,151,209,32840,38313
32840,52271,102092,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",4589.56,179,207,32840,38313
32840,52751,102775,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",6615.12,258,207,32840,38313
32840,51337,100039,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",1794.8,70,209,32840,38313
32840,51337,100038,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",4563.92,178,209,32840,38313
32840,51079,99535,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",6358.72,248,209,32840,38313
32840,51079,99534,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3563.96,139,209,32840,38313
32840,51079,99533,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",11717.48,457,209,32840,38313
32840,50701,98724,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2820.4,110,209,32840,38313
32840,50331,97943,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",21153,825,207,32840,38313
32840,50219,97719,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2230.68,87,209,32840,38313
32840,49491,95823,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2820.4,110,209,32840,38313
32840,49171,95246,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",9794.48,382,207,32840,38313
32840,48707,94447,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2564,100,209,32840,38313
32840,47893,93165,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2717.84,106,207,32840,38313
32840,47893,93164,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",14076.36,549,207,32840,38313
32840,47589,92507,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3435.76,134,209,32840,38313
32840,47476,92199,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2717.84,106,207,32840,38313
32840,47476,92198,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",12820,500,207,32840,38313
32840,46858,90820,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",9743.2,380,207,32840,38313
32840,46763,90607,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3205,125,209,32840,38313
32840,46710,90525,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2307.6,90,209,32840,38313
32840,45518,88342,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",13845.6,540,207,32840,38313
32840,45808,88754,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3076.8,120,209,32840,38313
32840,45358,88082,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",10768.8,420,207,32840,38313
32840,44823,87044,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2564,100,209,32840,38313
32840,44823,87043,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3846,150,209,32840,38313
32840,45009,87282,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",12050.8,470,207,32840,38313
32840,44367,86152,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3076.8,120,209,32840,38313
32840,44148,85755,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3076.8,120,209,32840,38313
32840,44296,85939,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",19563.32,763,207,32840,38313
32840,43569,84734,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3589.6,140,209,32840,38313
32840,43723,85021,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",10384.2,405,207,32840,38313
32840,43343,84412,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",9256.04,361,207,32840,38313
32840,42872,83465,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2948.6,115,209,32840,38313
32840,42755,83039,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",12691.8,495,207,32840,38313
32840,42264,82252,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2743.48,107,207,32840,38313
32840,42546,82680,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2948.6,115,209,32840,38313
32840,42184,82016,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",8281.72,323,207,32840,38313
32840,41995,81739,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3461.4,135,209,32840,38313
32840,41819,81442,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2743.48,107,207,32840,38313
32840,41003,80189,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2333.24,91,209,32840,38313
32840,41277,80630,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2820.4,110,209,32840,38313
32840,40989,80126,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",11794.4,460,207,32840,38313
32840,40312,78660,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",2692.2,105,209,32840,38313
32840,40114,78256,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",769.2,30,209,32840,38313
32840,40114,78255,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",4563.92,178,209,32840,38313
32840,39344,76927,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",769.2,30,209,32840,38313
32840,39194,76689,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",1350,45,209,32840,38313
32840,39181,76626,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",5850,195,207,32840,38313
32840,38495,75247,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",3300,110,209,32840,38313
32840,38495,75246,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",7650,255,209,32840,38313
32840,38408,75016,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",52200,1740,207,32840,38313
32840,38421,75095,"Goods",11897,114,"Standard Laptop Carrying Case","N","Each",15000,500,207,32840,38313
32840,92231,192726,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",375.98,22,209,32840,38314
32840,92212,192640,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1657.73,97,207,32840,38314
32840,91325,191083,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2478.05,145,209,32840,38314
32840,91707,191776,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",939.95,55,209,32840,38314
32840,87990,184703,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2016.62,118,209,32840,38314
32840,87976,184631,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",7775.95,455,207,32840,38314
32840,82792,174548,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1555.19,91,209,32840,38314
32840,82177,173491,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",512.7,30,207,32840,38314
32840,89689,187629,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1965.35,115,209,32840,38314
32840,93071,194082,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",17.09,1,209,32840,38314
32840,93071,194083,"Goods",11919,32,"Deluxe Laptop Mouse","Y","Each",375.98,22,209,32840,38314
32840,93052,194022,"Goods",11919,32,"Deluxe Laptop Mouse","Y","Each",7775.95,455,207,32840,38314
32840,81197,170793,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",700.69,41,207,32840,38314
32840,92231,192725,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1845.72,108,209,32840,38314
32840,92231,192724,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1076.67,63,209,32840,38314
32840,92212,192641,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3759.8,220,207,32840,38314
32840,91707,191778,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",4187.05,245,209,32840,38314
32840,91707,191777,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2084.98,122,209,32840,38314
32840,91306,190995,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3503.45,205,207,32840,38314
32840,91306,190994,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",170.9,10,207,32840,38314
32840,91325,191084,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1777.36,104,209,32840,38314
32840,90026,188342,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",4016.15,235,207,32840,38314
32840,90026,188341,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1538.1,90,207,32840,38314
32840,89689,187630,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2033.71,119,209,32840,38314
32840,89689,187628,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1674.82,98,209,32840,38314
32840,89044,186548,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2221.7,130,209,32840,38314
32840,88429,185399,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1008.31,59,209,32840,38314
32840,87990,184702,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",598.15,35,209,32840,38314
32840,87513,183894,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",427.25,25,207,32840,38314
32840,86953,183016,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",769.05,45,207,32840,38314
32840,86953,183015,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1640.64,96,207,32840,38314
32840,86953,183014,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",4340.86,254,207,32840,38314
32840,86751,182621,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1999.53,117,209,32840,38314
32840,86751,182620,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",34.18,2,209,32840,38314
32840,86734,182559,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",427.25,25,207,32840,38314
32840,86415,181976,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3503.45,205,207,32840,38314
32840,86415,181975,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",769.05,45,207,32840,38314
32840,86415,181974,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",256.35,15,207,32840,38314
32840,86433,182089,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1589.37,93,209,32840,38314
32840,85338,179882,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",598.15,35,207,32840,38314
32840,85456,180232,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3981.97,233,209,32840,38314
32840,85945,181116,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1640.64,96,207,32840,38314
32840,85958,181192,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",5075.73,297,209,32840,38314
32840,85958,181191,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",4118.69,241,209,32840,38314
32840,85353,179974,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1965.35,115,209,32840,38314
32840,85353,179973,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1948.26,114,209,32840,38314
32840,84936,179033,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",529.79,31,209,32840,38314
32840,85338,179883,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",4187.05,245,207,32840,38314
32840,84936,179032,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",85.45,5,209,32840,38314
32840,84917,178931,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3076.2,180,207,32840,38314
32840,84051,177035,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3332.55,195,207,32840,38314
32840,84476,178070,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2802.76,164,207,32840,38314
32840,84493,178129,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2324.24,136,209,32840,38314
32840,84493,178128,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1845.72,108,209,32840,38314
32840,84493,178127,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",666.51,39,209,32840,38314
32840,84070,177195,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3161.65,185,209,32840,38314
32840,84070,177196,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2084.98,122,209,32840,38314
32840,84051,177034,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1623.55,95,207,32840,38314
32840,83267,175438,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2734.4,160,207,32840,38314
32840,82792,174549,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2272.97,133,209,32840,38314
32840,82776,174493,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2324.24,136,207,32840,38314
32840,82196,173600,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1931.17,113,209,32840,38314
32840,82196,173599,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",102.54,6,209,32840,38314
32840,82177,173492,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3161.65,185,207,32840,38314
32840,81756,172532,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",4016.15,235,207,32840,38314
32840,81756,172531,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",854.5,50,207,32840,38314
32840,81775,172666,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",375.98,22,209,32840,38314
32840,81775,172665,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1640.64,96,209,32840,38314
32840,81357,171832,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1384.29,81,207,32840,38314
32840,81376,171938,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1914.08,112,209,32840,38314
32840,81376,171937,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",7331.61,429,209,32840,38314
32840,81197,170792,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",6665.1,390,207,32840,38314
32840,80750,169815,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3418,200,207,32840,38314
32840,81215,170852,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1862.81,109,209,32840,38314
32840,80769,169914,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1401.38,82,209,32840,38314
32840,80750,169814,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",375.98,22,207,32840,38314
32840,80191,168624,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2597.68,152,207,32840,38314
32840,79589,167340,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3264.19,191,209,32840,38314
32840,79570,167244,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3076.2,180,207,32840,38314
32840,79570,167243,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1008.31,59,207,32840,38314
32840,78966,165969,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",4118.69,241,209,32840,38314
32840,78412,164758,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1469.74,86,209,32840,38314
32840,78441,164819,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2836.94,166,207,32840,38314
32840,77810,163176,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",974.13,57,209,32840,38314
32840,77790,163071,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2238.79,131,207,32840,38314
32840,77810,163177,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1726.09,101,209,32840,38314
32840,77351,161817,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3076.2,180,207,32840,38314
32840,77351,161816,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",307.62,18,207,32840,38314
32840,76052,158156,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1726.09,101,209,32840,38314
32840,75909,157548,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1982.44,116,207,32840,38314
32840,75376,156270,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1503.92,88,209,32840,38314
32840,75477,156517,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2785.67,163,207,32840,38314
32840,74423,154424,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1691.91,99,209,32840,38314
32840,74531,154594,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2990.75,175,207,32840,38314
32840,73632,152172,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2238.79,131,207,32840,38314
32840,73147,151016,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2546.41,149,207,32840,38314
32840,72280,148863,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2324.24,136,207,32840,38314
32840,71694,147471,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3247.1,190,207,32840,38314
32840,71694,147470,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",444.34,26,207,32840,38314
32840,71545,147106,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",153.81,9,207,32840,38314
32840,71154,146197,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",85.45,5,207,32840,38314
32840,71308,146440,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2956.57,173,207,32840,38314
32840,71109,146088,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3298.37,193,207,32840,38314
32840,65830,134219,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",7177.8,420,207,32840,38314
32840,65123,132607,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",4340.86,254,207,32840,38314
32840,64182,130569,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2460.96,144,207,32840,38314
32840,55672,109718,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1486.83,87,209,32840,38314
32840,61146,123333,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1896.99,111,209,32840,38314
32840,55352,108942,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",546.88,32,209,32840,38314
32840,54803,107609,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",512.7,30,207,32840,38314
32840,64048,130142,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",341.8,20,207,32840,38314
32840,64102,130231,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",4716.84,276,209,32840,38314
32840,63830,129652,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3349.64,196,209,32840,38314
32840,63546,129033,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3879.43,227,209,32840,38314
32840,63398,128774,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2153.34,126,207,32840,38314
32840,62524,126638,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2272.97,133,209,32840,38314
32840,62505,126596,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2290.06,134,207,32840,38314
32840,62007,125307,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1589.37,93,209,32840,38314
32840,62071,125440,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2819.85,165,207,32840,38314
32840,61920,125084,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",427.25,25,207,32840,38314
32840,61328,123732,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3230.01,189,207,32840,38314
32840,59846,119965,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2905.3,170,207,32840,38314
32840,59499,119290,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1623.55,95,207,32840,38314
32840,59592,119490,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1862.81,109,209,32840,38314
32840,58918,117749,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3247.1,190,207,32840,38314
32840,59000,117975,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1555.19,91,209,32840,38314
32840,58855,117556,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",68.36,4,207,32840,38314
32840,58834,117455,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",581.06,34,207,32840,38314
32840,58685,117157,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1281.75,75,209,32840,38314
32840,58674,117123,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1521.01,89,207,32840,38314
32840,58514,116519,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",6391.66,374,207,32840,38314
32840,58095,115594,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",51.27,3,207,32840,38314
32840,57919,115220,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2631.86,154,207,32840,38314
32840,57854,115114,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",51.27,3,207,32840,38314
32840,57715,114645,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",529.79,31,207,32840,38314
32840,57250,113506,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1538.1,90,207,32840,38314
32840,57250,113505,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",598.15,35,207,32840,38314
32840,57275,113552,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",3759.8,220,209,32840,38314
32840,56967,112887,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1076.67,63,207,32840,38314
32840,56811,112472,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2033.71,119,207,32840,38314
32840,56646,112109,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2648.95,155,207,32840,38314
32840,56546,111738,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1879.9,110,207,32840,38314
32840,56492,111584,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",307.62,18,207,32840,38314
32840,56326,111147,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",222.17,13,207,32840,38314
32840,56178,110765,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1418.47,83,209,32840,38314
32840,56170,110725,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2050.8,120,207,32840,38314
32840,55945,110311,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",85.45,5,207,32840,38314
32840,55766,109897,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2221.7,130,207,32840,38314
32840,55766,109896,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",341.8,20,207,32840,38314
32840,55660,109651,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",187.99,11,207,32840,38314
32840,55343,108889,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2204.61,129,207,32840,38314
32840,55427,109128,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1315.93,77,209,32840,38314
32840,55116,108385,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2990.75,175,207,32840,38314
32840,55036,108206,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2819.85,165,207,32840,38314
32840,55036,108205,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",324.71,19,207,32840,38314
32840,54956,107946,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1674.82,98,209,32840,38314
32840,54847,107711,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1196.3,70,207,32840,38314
32840,54847,107710,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1982.44,116,207,32840,38314
32840,54168,106063,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",2648.95,155,207,32840,38314
32840,53859,105394,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",717.78,42,207,32840,38314
32840,53859,105393,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",1179.21,69,207,32840,38314
32840,53624,104895,"Goods",11919,32,"Deluxe Laptop Mouse","N","Each",700.69,41,209,32840,38314
