RECORD_TYPE:PURCHASE_ORDER_ACCOUNTING,PO_ACCOUNTING_LINE_ID,PO_SHIPMENT_ID,ACCOUNTING_LINE_NUM,COA_ID,CHARGE_ACCOUNT_ID,QTY,CHARGE_AMOUNT,REQUISITION_REF,DELIVER_TO_GEOGRAPHY_ID,DELIVER_TO_PERSON_ID,EXCHANGE_RATE_DATE,EXCHANGE_RATE,DESTINATION_TYPE,PROJECT_ID,EXPENDITURE_TYPE
PURCHASE_ORDER_ACCOUNTING,102521,99483,1,1,13401,75,432,94325,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102522,99484,1,1,13401,330,1900.8,94326,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102525,99487,1,1,13401,6,179.46,94333,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102526,99488,1,1,13401,5,10.5,94334,207,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102563,99525,1,1,13401,62,5299.14,94400,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102574,99536,1,1,13401,189,15135.12,94395,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102565,99527,1,1,13401,485,72541.45,94363,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103061,100023,1,1,13401,110,16452.7,94767,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103062,100024,1,1,13401,98,24709.72,94765,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103063,100025,1,1,13401,110,1879.9,94774,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103065,100027,1,1,13401,110,2350.7,94770,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103066,100028,1,1,13401,110,188.1,94769,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103067,100029,1,1,13401,110,2820.4,94772,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103072,100034,1,1,13401,178,20537.64,94785,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103073,100035,1,1,13401,70,8076.6,94786,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103074,100036,1,1,13401,178,3042.02,94799,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103075,100037,1,1,13401,70,1196.3,94780,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103076,100038,1,1,13401,178,4563.92,94776,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103077,100039,1,1,13401,70,1794.8,94777,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103078,100040,1,1,13401,178,20537.64,94781,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103079,100041,1,1,13401,70,8076.6,94782,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103080,100042,1,1,13401,178,3803.86,94791,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103081,100043,1,1,13401,70,1495.9,94792,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103082,100044,1,1,13401,178,4563.92,94797,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103083,100045,1,1,13401,70,1794.8,94798,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103084,100046,1,1,13401,178,21299.48,94783,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103085,100047,1,1,13401,70,8376.2,94784,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103086,100048,1,1,13401,178,304.38,94789,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103088,100050,1,1,13401,178,6845.88,94795,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,101434,98476,1,1,13401,250,21367.5,93631,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102559,99521,1,1,13401,457,52728.66,94408,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102560,99522,1,1,13401,139,16037.82,94409,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102561,99523,1,1,13401,248,28614.24,94410,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102562,99524,1,1,13401,189,16153.83,94399,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102564,99526,1,1,13401,907,135659.99,94362,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102566,99528,1,1,13401,230,34401.1,94344,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102567,99529,1,1,13401,156,23332.92,94345,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102568,99530,1,1,13401,457,7810.13,94388,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102569,99531,1,1,13401,139,2375.51,94389,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102570,99532,1,1,13401,248,4238.32,94390,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102571,99533,1,1,13401,457,11717.48,94391,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102572,99534,1,1,13401,139,3563.96,94392,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102573,99535,1,1,13401,248,6358.72,94393,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102575,99537,1,1,13401,62,4964.96,94396,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102576,99538,1,1,13401,189,3230.01,94434,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102577,99539,1,1,13401,62,1059.58,94435,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102578,99540,1,1,13401,893,147836.15,94438,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102579,99541,1,1,13401,485,80291.75,94439,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102580,99542,1,1,13401,893,15261.37,94376,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102581,99543,1,1,13401,485,8288.65,94377,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102582,99544,1,1,13401,230,57992.2,94380,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102583,99545,1,1,13401,156,39333.84,94341,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102584,99546,1,1,13401,230,3930.7,94358,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102585,99547,1,1,13401,156,2666.04,94359,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102588,99550,1,1,13401,457,52728.66,94402,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102589,99551,1,1,13401,139,16037.82,94403,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102590,99552,1,1,13401,248,28614.24,94404,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102591,99553,1,1,13401,463,9894.31,94417,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102592,99554,1,1,13401,139,2970.43,94418,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102593,99555,1,1,13401,248,5299.76,94419,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102594,99556,1,1,13401,457,11717.48,94385,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102595,99557,1,1,13401,139,3563.96,94386,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102596,99558,1,1,13401,248,6358.72,94387,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102597,99559,1,1,13401,16,478.56,94394,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102598,99560,1,1,13401,189,4038.93,94425,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102599,99561,1,1,13401,62,1324.94,94426,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102600,99562,1,1,13401,189,3230.01,94432,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102601,99563,1,1,13401,62,1059.58,94433,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102602,99564,1,1,13401,893,19083.41,94368,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102603,99565,1,1,13401,485,10364.45,94369,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102604,99566,1,1,13401,893,15261.37,94374,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102605,99567,1,1,13401,485,8288.65,94375,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102606,99568,1,1,13401,230,4915.1,94350,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102608,99570,1,1,13401,457,54684.62,94405,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102609,99571,1,1,13401,139,16632.74,94406,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102610,99572,1,1,13401,248,29675.68,94407,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102611,99573,1,1,13401,457,781.47,94414,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102612,99574,1,1,13401,139,237.69,94415,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102613,99575,1,1,13401,248,424.08,94416,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102614,99576,1,1,13401,457,17576.22,94382,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102616,99578,1,1,13401,248,9538.08,94384,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102617,99579,1,1,13401,189,323.19,94423,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102618,99580,1,1,13401,62,106.02,94424,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102619,99581,1,1,13401,20,512.8,94429,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102620,99582,1,1,13401,189,4845.96,94430,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102621,99583,1,1,13401,62,1589.68,94431,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103087,100049,1,1,13401,70,119.7,94790,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103341,100303,1,1,13401,18,2923.02,94971,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103342,100304,1,1,13401,260,1497.6,94965,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103343,100305,1,1,13401,18,307.62,94978,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103346,100308,1,1,13401,18,3624.12,94969,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103347,100309,1,1,13401,18,384.66,94974,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103348,100310,1,1,13401,18,538.38,94977,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103349,100311,1,1,13401,18,2861.46,94970,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103350,100312,1,1,13401,14,23.94,94973,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103351,100313,1,1,13401,18,692.28,94976,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103352,100314,1,1,13401,20,42,94980,207,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103529,100491,1,1,13401,6,897.42,95085,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103530,100492,1,1,13401,260,38888.2,95086,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103531,100493,1,1,13401,1,162.39,95114,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103532,100494,1,1,13401,1,17.09,95121,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103533,100495,1,1,13401,1,25.64,95122,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103534,100496,1,1,13401,6,1512.84,95123,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103535,100497,1,1,13401,260,65556.4,95124,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103536,100498,1,1,13401,6,102.54,95099,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103537,100499,1,1,13401,260,4443.4,95100,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103542,100504,1,1,13401,1,201.34,95112,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103543,100505,1,1,13401,1,21.37,95117,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103544,100506,1,1,13401,1,29.91,95120,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103310,100272,1,1,13401,92,105.8,94938,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103311,100273,1,1,13401,320,368,94939,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103312,100274,1,1,13401,335,385.25,94940,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103297,100259,1,1,13401,92,1966.04,94925,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103298,100260,1,1,13401,320,6838.4,94926,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103299,100261,1,1,13401,335,7158.95,94927,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103300,100262,1,1,13401,260,5556.2,94928,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103316,100278,1,1,13401,154,3290.98,94944,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103317,100279,1,1,13401,285,6090.45,94945,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103324,100286,1,1,13401,154,177.1,94952,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103325,100287,1,1,13401,285,327.75,94953,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103545,100507,1,1,13401,6,128.22,95091,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103546,100508,1,1,13401,260,5556.2,95092,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103547,100509,1,1,13401,17,19.55,95110,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103548,100510,1,1,13401,1,158.97,95113,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103549,100511,1,1,13401,1,1.71,95116,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103550,100512,1,1,13401,1,38.46,95119,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103551,100513,1,1,13401,6,10.26,95089,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103552,100514,1,1,13401,260,444.6,95090,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103553,100515,1,1,13401,6,153.84,95095,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103554,100516,1,1,13401,260,6666.4,95096,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103555,100517,1,1,13401,410,861,95103,207,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103561,100523,1,1,13401,48,7794.72,95127,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103562,100524,1,1,13401,48,820.32,95134,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103563,100525,1,1,13401,48,1230.72,95135,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103359,100321,1,1,13401,157,23482.49,94985,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103360,100322,1,1,13401,157,39585.98,94983,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103361,100323,1,1,13401,157,2683.13,94992,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103363,100325,1,1,13401,157,3355.09,94988,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103364,100326,1,1,13401,157,268.47,94987,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103365,100327,1,1,13401,157,4025.48,94990,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103366,100328,1,1,13401,18,37.8,94994,209,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103565,100527,1,1,13401,48,9664.32,95140,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103566,100528,1,1,13401,48,1025.76,95130,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103567,100529,1,1,13401,48,1435.68,95133,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103568,100530,1,1,13401,48,7630.56,95141,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103569,100531,1,1,13401,48,82.08,95129,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103570,100532,1,1,13401,48,1846.08,95132,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,102806,99768,1,1,13401,119,203.49,94615,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104140,101102,1,1,13401,74,6324.78,95455,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104141,101103,1,1,13401,139,11880.33,95456,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104142,101104,1,1,13401,90,14615.1,95441,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104143,101105,1,1,13401,90,1538.1,95449,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104144,101106,1,1,13401,90,2307.6,95450,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104145,101107,1,1,13401,74,5925.92,95451,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104146,101108,1,1,13401,139,11131.12,95452,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104147,101109,1,1,13401,74,1264.66,95469,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104148,101110,1,1,13401,139,2375.51,95470,209,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104149,101111,1,1,13401,90,18120.6,95439,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104152,101114,1,1,13401,90,2691.9,95448,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104153,101115,1,1,13401,74,1581.38,95460,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104154,101116,1,1,13401,139,2970.43,95461,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104155,101117,1,1,13401,74,1264.66,95467,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104156,101118,1,1,13401,139,2375.51,95468,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104157,101119,1,1,13401,90,14307.3,95440,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104158,101120,1,1,13401,90,153.9,95443,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104159,101121,1,1,13401,90,3461.4,95446,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104160,101122,1,1,13401,74,126.54,95458,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104161,101123,1,1,13401,139,237.69,95459,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104162,101124,1,1,13401,16,410.24,95464,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104163,101125,1,1,13401,74,1897.36,95465,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104164,101126,1,1,13401,139,3563.96,95466,209,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104165,101127,1,1,13401,25,52.5,95473,209,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104121,101083,1,1,13401,85,1816.45,95432,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104126,101088,1,1,13401,85,97.75,95430,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104127,101089,1,1,13401,85,97.75,95436,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104128,101090,1,1,13401,8,16.8,95425,207,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103571,100533,1,1,13401,286,600.6,95136,209,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103344,100306,1,1,13401,18,461.52,94979,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103927,100889,1,1,13401,13,2111.07,95264,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103930,100892,1,1,13401,72,1538.64,95245,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103931,100893,1,1,13401,13,222.17,95238,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103932,100894,1,1,13401,195,3332.55,95239,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103933,100895,1,1,13401,13,333.32,95240,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103934,100896,1,1,13401,195,4999.8,95241,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103940,100902,1,1,13401,13,2617.42,95251,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103941,100903,1,1,13401,195,39261.3,95252,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103942,100904,1,1,13401,13,277.81,95230,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103943,100905,1,1,13401,195,4167.15,95231,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103944,100906,1,1,13401,29,867.39,95236,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103945,100907,1,1,13401,195,5832.45,95237,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103946,100908,1,1,13401,85,97.75,95260,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103947,100909,1,1,13401,72,82.8,95249,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103948,100910,1,1,13401,13,2066.61,95262,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103949,100911,1,1,13401,195,30999.15,95263,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103950,100912,1,1,13401,13,22.23,95228,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103951,100913,1,1,13401,195,333.45,95229,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103952,100914,1,1,13401,13,499.98,95234,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103953,100915,1,1,13401,195,7499.7,95235,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103954,100916,1,1,13401,30,769.2,95242,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104303,101246,1,1,13401,53,305.28,95548,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104304,101247,1,1,13401,12,256.44,95552,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104305,101248,1,1,13401,85,1816.45,95558,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104311,101254,1,1,13401,85,97.75,95556,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104312,101255,1,1,13401,85,97.75,95546,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104882,101804,1,1,13401,16,2393.12,95940,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104933,101855,1,1,13401,164,344.4,95980,209,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104934,101856,1,1,13401,48,14884.8,95985,209,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104935,101857,1,1,13401,4,1240.4,95986,209,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104936,101858,1,1,13401,16,15813.6,95987,209,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104937,101859,1,1,13401,4,3953.4,95988,209,57,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,103929,100891,1,1,13401,177,1019.52,95253,207,57,,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104883,101805,1,1,13401,176,26324.32,95941,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104884,101806,1,1,13401,17,2542.69,95942,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104885,101807,1,1,13401,285,42627.45,95943,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104886,101808,1,1,13401,12,1948.68,95957,207,57,16-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,104887,101809,1,1,13401,77,443.52,95945,207,57,,,INVENTORY,,
