"INVOICE_ID","LINE_NUMBER","LINE_TYPE","LINE_DESCRIPTION","ITEM_ID","CHARGE_DATE","MATCH_TYPE","CURRENCY_AMOUNT","AMOUNT","UNIT_PRICE","QTY","UOM_NAME","CANCEL_FLAG","MATCHED_PO_ID","MATCHED_PO_LINE_ID","MATCHED_PO_RELEASE_ID","MATCHED_PO_SHIPMENT_ID","MATCHED_PO_ACCOUNTING_ID","MATCHED_RECEIPT_LINE_ID","IS_ASSET","GEOGRAPHY_ID","PROJECT_ID"
225912,2,"ITEM","Cleaning and Maintenance - Weekly",,"25-APR-2015","NONE",122200,,26000,4.7,"","N",,,,,,,"N",204,
225912,3,"ITEM","Cleaning and Maintenance - Weekly",,"25-APR-2015","NONE",122200,,26000,4.7,"","N",,,,,,,"N",204,
225935,1,"ITEM","Paper -  office supply item",,"20-JUL-2015","NONE",2050,,50,41,"","N",,,,,,,"N",204,
225935,2,"ITEM","Paper -  office supply item",,"20-JUL-2015","NONE",2050,,50,41,"","N",,,,,,,"N",204,
225935,3,"ITEM","Paper -  office supply item",,"20-JUL-2015","NONE",1800,,50,36,"","N",,,,,,,"N",204,
225935,4,"ITEM","Paper -  office supply item",,"20-JUL-2015","NONE",1600,,50,32,"","N",,,,,,,"N",204,
225935,5,"ITEM","Paper -  office supply item",,"20-JUL-2015","NONE",2500,,50,50,"","N",,,,,,,"N",204,
225935,6,"ITEM","Paper -  office supply item",,"20-JUL-2015","NONE",1350,,50,27,"","N",,,,,,,"N",204,
225935,7,"ITEM","Paper -  office supply item",,"20-JUL-2015","NONE",1150,,50,23,"","N",,,,,,,"N",204,
225935,8,"ITEM","Paper -  office supply item",,"20-JUL-2015","NONE",1800,,50,36,"","N",,,,,,,"N",204,
225935,9,"ITEM","Paper -  office supply item",,"20-JUL-2015","NONE",1600,,50,32,"","N",,,,,,,"N",204,
225941,1,"ITEM","Cleaning and Maintenance - Weekly",,"25-JUL-2015","NONE",117000,,26000,4.5,"","N",,,,,,,"N",204,
225941,2,"ITEM","Cleaning and Maintenance - Weekly",,"25-JUL-2015","NONE",117000,,26000,4.5,"","N",,,,,,,"N",204,
225941,3,"ITEM","Cleaning and Maintenance - Weekly",,"25-JUL-2015","NONE",117000,,26000,4.5,"","N",,,,,,,"N",204,
225942,1,"ITEM","Legal Services",,"23-JUL-2015","NONE",10350,,450,23,"","N",,,,,,,"N",204,
225942,2,"ITEM","Legal Services",,"23-JUL-2015","NONE",14400,,450,32,"","N",,,,,,,"N",204,
225942,3,"ITEM","Legal Services",,"23-JUL-2015","NONE",10350,,450,23,"","N",,,,,,,"N",204,
225942,4,"ITEM","Legal Services",,"23-JUL-2015","NONE",14400,,450,32,"","N",,,,,,,"N",204,
225942,5,"ITEM","Legal Services",,"23-JUL-2015","NONE",10350,,450,23,"","N",,,,,,,"N",204,
225942,6,"ITEM","Legal Services",,"23-JUL-2015","NONE",14400,,450,32,"","N",,,,,,,"N",204,
225942,7,"ITEM","Legal Services",,"23-JUL-2015","NONE",11250,,450,25,"","N",,,,,,,"N",204,
225942,8,"ITEM","Legal Services",,"23-JUL-2015","NONE",12150,,450,27,"","N",,,,,,,"N",204,
225942,9,"ITEM","Legal Services",,"23-JUL-2015","NONE",14400,,450,32,"","N",,,,,,,"N",204,
225954,1,"ITEM","",,"19-SEP-2015","NONE",26950,,490,55,"","N",,,,,,,"N",204,
226996,1,"ITEM","",,"27-OCT-2015","NONE",113070,,,,"","N",,,,,,,"N",207,
227437,1,"ITEM","Company Car",,"30-OCT-2015","RECEIPT",36706,36706,36706,1,"Each","N",115688,179889,,277769,284438,5562606,"Y",204,
227437,2,"ITEM","Company Car",,"30-OCT-2015","RECEIPT",37962,37962,37962,1,"Each","N",115747,179968,,277908,284577,5562608,"Y",204,
227716,1,"ITEM","",,"02-NOV-2015","NONE",137980,,,,"","N",,,,,,,"N",204,
229114,1,"ITEM","Public Relations Services",,"10-NOV-2015","RECEIPT",73150,73150,350,209,"HRS","N",117891,182478,,283799,290551,5642574,"N",20795,
229114,2,"ITEM","Public Relations Services",,"10-NOV-2015","RECEIPT",73150,73150,350,209,"HRS","N",117891,182478,,283799,290553,5642572,"N",20795,
229377,1,"ITEM","",,"12-NOV-2015","NONE",62330,,,,"","N",,,,,,,"N",204,
230236,1,"ITEM","",,"16-NOV-2015","NONE",137980,,,,"","N",,,,,,,"N",204,
231175,1,"ITEM","Cleaning and Maintenance - Weekly",,"20-NOV-2015","RECEIPT",119600,119600,26000,4.6,"Week","N",118479,183095,,285618,292377,5732588,"N",20795,
231175,2,"ITEM","Cleaning and Maintenance - Weekly",,"20-NOV-2015","RECEIPT",119600,119600,26000,4.6,"Week","N",118479,183095,,285618,292376,5732590,"N",20795,
230957,1,"ITEM","Legal Services",,"20-NOV-2015","RECEIPT",14400,14400,450,32,"HRS","N",118480,183096,,285619,292385,5722582,"N",20795,
230957,2,"ITEM","Legal Services",,"20-NOV-2015","RECEIPT",14400,14400,450,32,"HRS","N",118480,183096,,285619,292384,5722580,"N",20795,
232932,1,"ITEM","",,"12-DEC-2015","NONE",4020,,,,"","N",,,,,,,"N",207,
232426,1,"ITEM","",,"09-DEC-2015","NONE",50730,,,,"","N",,,,,,,"N",204,
233269,1,"ITEM","",,"13-DEC-2015","NONE",57610,,,,"","N",,,,,,,"N",204,
234185,1,"ITEM","Software",,"19-DEC-2015","RECEIPT",911,911,911,1,"EA","N",119550,184519,,289042,295891,5847854,"Y",204,
234185,2,"ITEM","Software",,"19-DEC-2015","RECEIPT",856,856,856,1,"EA","N",119331,184260,,288243,295052,5847852,"Y",204,
234093,1,"ITEM","",,"18-DEC-2015","NONE",24170,,,,"","N",,,,,,,"N",204,
234348,1,"ITEM","Paper - requires 2-way match office supply item",,"23-DEC-2015","RECEIPT",1500,1500,50,30,"Each","N",119755,184891,,289551,296422,5848434,"N",20795,
234348,2,"ITEM","Paper - requires 2-way match office supply item",,"23-DEC-2015","RECEIPT",1900,1900,50,38,"Each","N",119755,184891,,289551,296427,5848436,"N",20795,
234348,3,"ITEM","Paper - requires 2-way match office supply item",,"23-DEC-2015","RECEIPT",1050,1050,50,21,"Each","N",119755,184891,,289551,296420,5848432,"N",20795,
234402,1,"ITEM","Paper - requires 2-way match office supply item",,"23-DEC-2015","RECEIPT",1700,1700,50,34,"Each","N",119755,184891,,289551,296428,5848594,"N",20795,
234946,1,"ITEM","",,"12-JAN-2016","NONE",4200,,,,"","N",,,,,,,"N",207,
235061,1,"ITEM","",,"14-JAN-2016","NONE",103220,,,,"","N",,,,,,,"N",207,
235246,1,"ITEM","",,"19-JAN-2016","NONE",4200,,,,"","N",,,,,,,"N",207,
235391,1,"ITEM","Legal Services",,"26-DEC-2015","RECEIPT",104400,104400,450,232,"HRS","N",119754,184890,,289550,,5859293,"N",20795,
235408,1,"ITEM","",,"23-JAN-2016","NONE",52960,,,,"","N",,,,,,,"N",204,
235287,1,"ITEM","Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)",,"19-JAN-2016","RECEIPT",25970,25970,490,53,"Each","N",120041,185701,,290958,297725,5858085,"N",20795,
235324,1,"ITEM","Paper - requires 2-way match office supply item",,"20-JAN-2016","RECEIPT",1750,1750,50,35,"Each","N",120058,185776,,291068,297839,5858231,"N",20795,
235578,1,"ITEM","",,"28-JAN-2016","NONE",103220,,,,"","N",,,,,,,"N",207,
236138,1,"ITEM","",,"07-FEB-2016","NONE",105480,,,,"","N",,,,,,,"N",207,
236219,1,"ITEM","Software",,"10-FEB-2016","RECEIPT",887,887,887,1,"EA","N",120313,186526,,292368,299110,5869146,"Y",204,
236343,1,"ITEM","",,"12-FEB-2016","NONE",4290,,,,"","N",,,,,,,"N",207,
236493,1,"ITEM","",,"17-FEB-2016","NONE",136070,,,,"","N",,,,,,,"N",204,
236831,1,"ITEM","Legal Services",,"23-FEB-2016","RECEIPT",14400,14400,450,32,"HRS","N",120541,187078,,293226,299930,5878534,"N",20795,
236835,1,"ITEM","Cleaning and Maintenance - Weekly",,"25-FEB-2016","RECEIPT",117000,117000,26000,4.5,"Week","N",120191,186135,,291688,298445,5878539,"N",20795,
153851,1,"ITEM","Game Girl Overlay",11827,"12-JUL-2013","PO",66.65,,0.43,155,"Each","N",32844,38340,90569,189322,194529,,"Y",,
153895,1,"ITEM","Standard Desktop Case",11949,"12-JUL-2013","PO",58935.8,,165.55,356,"Each","N",32841,38318,90584,189383,194590,,"Y",,
153901,1,"ITEM","Game Girl Overlay",11827,"12-JUL-2013","PO",67.51,,0.43,157,"Each","N",32844,38340,90587,189392,194599,,"Y",,
153926,1,"ITEM","Deluxe Laptop Motherboard",11903,"12-JUL-2013","PO",23050.65,,158.97,145,"Each","N",32844,38346,91329,191108,196339,,"Y",,
153849,1,"ITEM","Lite Desktop Packaging",11935,"12-JUL-2013","PO",17416.55,,21.37,815,"Each","N",32843,38335,90568,189318,194525,,"Y",,
153857,1,"ITEM","Digital Camera, Deluxe",12021,"12-JUL-2013","PO",66267.6,,360.15,184,"Each","N",32986,38534,90573,189336,194543,,"Y",,
153910,1,"ITEM","Deluxe Laptop Mouse",11919,"12-JUL-2013","PO",2478.05,,17.09,145,"Each","N",32840,38314,91325,191083,196314,,"Y",,
153911,1,"ITEM","Deluxe Laptop Carrying Case",11921,"12-JUL-2013","PO",3717.8,,25.64,145,"Each","N",32840,38315,91325,191085,196316,,"Y",,
153915,1,"ITEM","Standard Desktop Mouse",11967,"12-JUL-2013","PO",9126.06,,17.09,534,"Each","N",32841,38319,91326,191092,196323,,"Y",,
153935,1,"ITEM","Digital Camera, Professional",12023,"12-JUL-2013","PO",148784.8,,415.6,358,"Each","N",32985,38533,91332,191126,196357,,"Y",,
153836,1,"ITEM","Television Digital Capable",12025,"12-JUL-2013","PO",2170.7,,310.1,7,"Each","N",32984,38530,90051,188447,193654,,"Y",,
153952,1,"ITEM","Deluxe Laptop Monitor",11905,"12-JUL-2013","PO",23546.55,,162.39,145,"Each","N",32839,38308,91324,191080,196311,,"Y",,
153956,1,"ITEM","Lite Desktop Ethernet Card",11945,"12-JUL-2013","PO",26793.8,,25.64,1045,"Each","N",32838,38295,91304,190989,196220,,"Y",,
153968,1,"ITEM","Television 102""",12031,"12-JUL-2013","PO",682125,,3187.5,214,"Each","N",32987,38536,91315,191032,196263,,"Y",,
154356,1,"ITEM","Lite Desktop Ethernet Card",11945,"19-JUL-2013","PO",8691.96,,25.64,339,"Each","N",32838,38295,91323,191072,196303,,"Y",,
154425,1,"ITEM","Deluxe Laptop Monitor",11905,"19-JUL-2013","PO",8931.45,,162.39,55,"Each","N",32839,38308,91706,191769,197036,,"Y",,
154390,1,"ITEM","Digital Camera, Standard",12019,"19-JUL-2013","PO",24500,,250,98,"Each","N",32985,38532,91313,191025,196256,,"Y",,
154403,1,"ITEM","VP Executive Controller",11859,"19-JUL-2013","PO",7705.72,,36.52,211,"Each","N",32837,38287,91687,191709,196976,,"Y",,
154405,1,"ITEM","VP Student Case",11839,"19-JUL-2013","PO",1410.42,,21.37,66,"Each","N",32840,38310,91689,191714,196981,,"Y",,
154343,1,"ITEM","Lite Desktop Manual",11941,"19-JUL-2013","PO",5793.51,,17.09,339,"Each","N",32843,38336,91328,191104,196335,,"Y",,
154346,1,"ITEM","Deluxe Laptop Power Supply",11915,"19-JUL-2013","PO",3999.84,,38.46,104,"Each","N",32844,38348,91329,191113,196344,,"Y",,
154308,1,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,2,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,3,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,4,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,5,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,6,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,7,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,8,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,9,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,10,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,11,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,12,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,13,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,14,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,15,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,16,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,17,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,18,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,19,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,20,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,21,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,22,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,23,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,24,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154308,25,"ITEM","",,"19-JUL-2013","NONE",2146.4,,,,"","N",,,,,,,"N",,
154438,1,"ITEM","Deluxe Laptop Manual",11917,"19-JUL-2013","PO",2303.07,,29.91,77,"Each","N",32843,38334,91710,191798,197065,,"Y",,
154450,1,"ITEM","Digital Camera, Professional",12023,"19-JUL-2013","PO",32832.4,,415.6,79,"Each","N",32985,38533,91714,191823,197090,,"Y",,
154444,1,"ITEM","Deluxe Laptop Overlay",11909,"19-JUL-2013","PO",94.05,,1.71,55,"Each","N",32844,38347,91711,191810,197077,,"Y",,
154454,1,"ITEM","Television 102""",12031,"19-JUL-2013","PO",366562.5,,3187.5,115,"Each","N",32987,38536,91698,191739,197006,,"Y",,
154447,1,"ITEM","Lite Desktop Power Supply",11939,"19-JUL-2013","PO",256.4,,25.64,10,"Each","N",32845,38350,91712,191816,197083,,"Y",,
154364,1,"ITEM","Lite Desktop Software Package",11937,"19-JUL-2013","PO",40341.84,,170.94,236,"Each","N",32838,38294,91304,190988,196219,,"Y",,
154351,1,"ITEM","Deluxe Laptop Keyboard",11907,"19-JUL-2013","PO",2697.76,,25.94,104,"Each","N",32837,38290,91322,191062,196293,,"Y",,
154352,1,"ITEM","Deluxe Laptop Software Package",11913,"19-JUL-2013","PO",20000.24,,192.31,104,"Each","N",32837,38291,91322,191064,196295,,"Y",,
154365,1,"ITEM","Lite Desktop Ethernet Card",11945,"19-JUL-2013","PO",6051.04,,25.64,236,"Each","N",32838,38295,91304,190990,196221,,"Y",,
154397,1,"ITEM","Resistor",61439,"19-JUL-2013","PO",42.48,,0.02,2124,"Each","N",49568,60567,91317,191038,196269,,"Y",,
154382,1,"ITEM","Lite Desktop Packaging",11935,"19-JUL-2013","PO",5043.32,,21.37,236,"Each","N",32843,38335,91309,191011,196242,,"Y",,
155123,1,"ITEM","Game Girl Overlay",11827,"27-JUL-2013","PO",146.63,,0.43,341,"Each","N",32844,38340,92235,192752,198059,,"Y",,
155132,1,"ITEM","Deluxe Laptop Power Supply",11915,"27-JUL-2013","PO",2422.98,,38.46,63,"Each","N",32844,38348,92235,192764,198071,,"Y",,
155141,1,"ITEM","Legal Services",5560,"27-JUL-2013","PO",9000,,450,20,"HRS","N",80604,101128,,192606,197913,,"N",,
155141,2,"ITEM","Legal Services",5560,"27-JUL-2013","PO",9000,,450,20,"HRS","N",80604,101128,,192606,197914,,"N",,
155141,3,"ITEM","Legal Services",5560,"27-JUL-2013","PO",9000,,450,20,"HRS","N",80604,101128,,192606,197915,,"N",,
155141,4,"ITEM","Legal Services",5560,"27-JUL-2013","PO",9900,,450,22,"HRS","N",80604,101128,,192606,197916,,"N",,
155141,5,"ITEM","Legal Services",5560,"27-JUL-2013","PO",12600,,450,28,"HRS","N",80604,101128,,192606,197917,,"N",,
155141,6,"ITEM","Legal Services",5560,"27-JUL-2013","PO",12600,,450,28,"HRS","N",80604,101128,,192606,197918,,"N",,
155141,7,"ITEM","Legal Services",5560,"27-JUL-2013","PO",12600,,450,28,"HRS","N",80604,101128,,192606,197919,,"N",,
155141,8,"ITEM","Legal Services",5560,"27-JUL-2013","PO",12600,,450,28,"HRS","N",80604,101128,,192606,197920,,"N",,
155141,9,"ITEM","Legal Services",5560,"27-JUL-2013","PO",10800,,450,24,"HRS","N",80604,101128,,192606,197921,,"N",,
155157,1,"ITEM","DIP Switch",61428,"27-JUL-2013","PO",871.5,,2.1,415,"Each","N",49568,60571,92223,192682,197989,,"Y",,
154899,1,"ITEM","Cleaning and Maintenance - Weekly",5730,"26-JUL-2013","PO",101400,,26000,3.9,"Week","N",80566,101090,,192511,197818,,"N",,
154899,2,"ITEM","Cleaning and Maintenance - Weekly",5730,"26-JUL-2013","PO",101400,,26000,3.9,"Week","N",80566,101090,,192511,197819,,"N",,
154899,3,"ITEM","Cleaning and Maintenance - Weekly",5730,"26-JUL-2013","PO",101400,,26000,3.9,"Week","N",80566,101090,,192511,197820,,"N",,
154996,1,"ITEM","Digital Camera, Deluxe",12021,"27-JUL-2013","PO",115248,,360.15,320,"Each","N",32986,38534,91314,191030,196261,,"Y",,
155028,1,"ITEM","Game Girl Package",11829,"27-JUL-2013","PO",209.72,,2.14,98,"Each","N",32842,38324,91709,191788,197055,,"Y",,
155054,1,"ITEM","Game Girl Controller II",129678,"27-JUL-2013","PO",2537.5,,10.15,250,"Each","N",60121,74882,91703,191749,197016,,"Y",,
154988,1,"ITEM","Std. Desktop Ethernet Card",123677,"27-JUL-2013","PO",2565,,28.5,90,"Each","N",56606,69679,91320,191056,196287,,"Y",,
155073,1,"ITEM","Television HD Ready",12027,"27-JUL-2013","PO",115636.95,,988.35,117,"Each","N",32984,38531,92218,192666,197973,,"Y",,
155076,1,"ITEM","Television 102""",12031,"27-JUL-2013","PO",372937.5,,3187.5,117,"Each","N",32987,38536,92221,192674,197981,,"Y",,
154995,1,"ITEM","Digital Camera, Standard",12019,"27-JUL-2013","PO",67500,,250,270,"Each","N",32985,38532,91313,191026,196257,,"Y",,
154998,1,"ITEM","Standard Desktop Keyboard",11955,"27-JUL-2013","PO",14267,,25.94,550,"Each","N",32838,38297,91688,191711,196978,,"Y",,
155015,1,"ITEM","Deluxe Desktop Ethernet Card",11999,"27-JUL-2013","PO",8974,,25.64,350,"Each","N",32838,38303,91705,191766,197033,,"Y",,
155027,1,"ITEM","Game Girl Screen",11823,"27-JUL-2013","PO",1256.36,,12.82,98,"Each","N",32842,38323,91709,191786,197053,,"Y",,
155031,1,"ITEM","Standard Laptop Manual",11893,"27-JUL-2013","PO",22358.08,,25.64,872,"Each","N",32843,38331,91710,191791,197058,,"Y",,
155033,1,"ITEM","Deluxe Laptop Packaging",11911,"27-JUL-2013","PO",5235.65,,21.37,245,"Each","N",32843,38333,91710,191797,197064,,"Y",,
155060,1,"ITEM","Deluxe Laptop Mouse",11919,"27-JUL-2013","PO",1657.73,,17.09,97,"Each","N",32840,38314,92212,192640,197947,,"Y",,
155084,1,"ITEM","Standard Laptop Software Package",11889,"27-JUL-2013","PO",111799.12,,128.21,872,"Each","N",32837,38289,92228,192702,198009,,"Y",,
155085,1,"ITEM","Deluxe Laptop Keyboard",11907,"27-JUL-2013","PO",1634.22,,25.94,63,"Each","N",32837,38290,92228,192703,198010,,"Y",,
155089,1,"ITEM","Lite Desktop Motherboard",11927,"27-JUL-2013","PO",31880.31,,85.47,373,"Each","N",32838,38292,92229,192709,198016,,"Y",,
155092,1,"ITEM","Lite Desktop Ethernet Card",11945,"27-JUL-2013","PO",9563.72,,25.64,373,"Each","N",32838,38295,92229,192712,198019,,"Y",,
155096,1,"ITEM","Deluxe Laptop Monitor",11905,"27-JUL-2013","PO",10230.57,,162.39,63,"Each","N",32839,38308,92230,192716,198023,,"Y",,
155065,1,"ITEM","Game Girl Package",11829,"27-JUL-2013","PO",21.4,,2.14,10,"Each","N",32842,38324,92214,192649,197956,,"Y",,
155066,1,"ITEM","Deluxe Laptop Case",11901,"27-JUL-2013","PO",19529.98,,201.34,97,"Each","N",32843,38332,92215,192650,197957,,"Y",,
155767,1,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,2,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,3,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,4,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,5,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,6,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,7,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,8,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,9,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,10,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,11,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,12,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,13,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,14,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,15,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,16,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,17,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,18,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,19,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,20,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,21,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,22,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,23,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,24,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
155767,25,"ITEM","",,"05-AUG-2013","NONE",2129.2,,,,"","N",,,,,,,"N",,
156059,1,"ITEM","Company Car",,"10-AUG-2013","PO",34724,,34724,1,"Each","N",81197,101943,,194003,199370,,"Y",,
156074,1,"ITEM","Digital Camera, Standard",12019,"10-AUG-2013","PO",13750,,250,55,"Each","N",32985,38532,91696,191734,197001,,"Y",,
156073,1,"ITEM","Gamepak1",12017,"10-AUG-2013","PO",29.4,,2.1,14,"Each","N",32984,38529,91695,191731,196998,,"Y",,
156082,1,"ITEM","Lite Desktop Software Package",11937,"10-AUG-2013","PO",43589.7,,170.94,255,"Each","N",32838,38294,92210,192635,197942,,"Y",,
156100,1,"ITEM","Digital Camera, Professional",12023,"10-AUG-2013","PO",8312,,415.6,20,"Each","N",32985,38533,92219,192670,197977,,"Y",,
156179,1,"ITEM","Television 96""",12029,"10-AUG-2013","PO",164869.05,,2086.95,79,"Each","N",32987,38535,93092,194141,199508,,"Y",,
156181,1,"ITEM","Television 102""",12031,"10-AUG-2013","PO",44625,,3187.5,14,"Each","N",32987,38536,93092,194143,199510,,"Y",,
156088,1,"ITEM","Lite Desktop Mouse",11943,"10-AUG-2013","PO",4357.95,,17.09,255,"Each","N",32841,38317,92213,192645,197952,,"Y",,
156094,1,"ITEM","Deluxe Laptop Overlay",11909,"10-AUG-2013","PO",376.2,,1.71,220,"Each","N",32844,38347,92216,192661,197968,,"Y",,
156153,1,"ITEM","Game Girl Screen",11823,"10-AUG-2013","PO",3051.16,,12.82,238,"Each","N",32842,38323,93073,194088,199455,,"Y",,
156160,1,"ITEM","Deluxe Laptop Overlay",11909,"10-AUG-2013","PO",1.71,,1.71,1,"Each","N",32844,38347,93075,194101,199468,,"Y",,
156112,1,"ITEM","Deluxe Laptop Power Supply",80598,"10-AUG-2013","PO",9350,,42.5,220,"Each","N",52142,63926,92225,192691,197998,,"Y",,
156085,1,"ITEM","Deluxe Laptop Mouse",11919,"10-AUG-2013","PO",3759.8,,17.09,220,"Each","N",32840,38314,92212,192641,197948,,"Y",,
156151,1,"ITEM","Deluxe Laptop Mouse",11919,"10-AUG-2013","PO",17.09,,17.09,1,"Each","N",32840,38314,93071,194082,199449,,"Y",,
154422,1,"ITEM","Deluxe Laptop Keyboard",11907,"19-JUL-2013","PO",3164.68,,25.94,122,"Each","N",32837,38290,91704,191758,197025,,"Y",,
155148,1,"ITEM","Resistor",61423,"27-JUL-2013","PO",74.7,,0.02,3735,"Each","N",49568,60565,92223,192678,197985,,"Y",,
155003,1,"ITEM","Standard Desktop Manual",11965,"27-JUL-2013","PO",9399.5,,17.09,550,"Each","N",32843,38338,91692,191725,196992,,"Y",,
155094,1,"ITEM","Standard Laptop Monitor",11881,"27-JUL-2013","PO",100611.36,,115.38,872,"Each","N",32839,38304,92230,192714,198021,,"Y",,
154413,1,"ITEM","Game Girl Overlay",11827,"19-JUL-2013","PO",68.8,,0.43,160,"Each","N",32844,38340,91693,191726,196993,,"Y",,
156285,1,"ITEM","",,"19-AUG-2013","NONE",46870,,,,"","N",,,,,,,"N",204,
156289,1,"ITEM","",,"19-AUG-2013","NONE",53230,,,,"","N",,,,,,,"N",204,
158413,1,"ITEM","First Aid Station",,"22-SEP-2013","RECEIPT",1799,1799,89.95,20,"EA","N",82524,105812,,197673,203111,2817514,"N",204,
159445,1,"ITEM","18"" LCD Flat Panel Monitor",,"30-SEP-2013","RECEIPT",60736,60736,949,64,"Each","N",83225,131518,,201004,206382,2846546,"N",20795,
160760,1,"ITEM","Company Car",,"11-OCT-2013","RECEIPT",35499,35499,35499,1,"Each","N",83763,133524,,202064,207446,2865736,"Y",204,
161054,1,"ITEM","Dell Monitor",,"16-OCT-2013","RECEIPT",495,495,495,1,"Each","N",83903,133784,,202447,207829,2875960,"Y",204,
161053,1,"ITEM","Software",,"16-OCT-2013","RECEIPT",892,892,892,1,"EA","N",83829,133672,,202293,207674,2875958,"Y",204,
161889,1,"ITEM","Cleaning and Maintenance - Weekly",,"26-OCT-2013","RECEIPT",109200,109200,26000,4.2,"Week","N",84314,135556,,203336,208729,2899286,"N",20795,
161889,2,"ITEM","Cleaning and Maintenance - Weekly",,"26-OCT-2013","RECEIPT",109200,109200,26000,4.2,"Week","N",84314,135556,,203336,208730,2899290,"N",20795,
161889,3,"ITEM","Cleaning and Maintenance - Weekly",,"26-OCT-2013","RECEIPT",109200,109200,26000,4.2,"Week","N",84314,135556,,203336,208731,2899288,"N",20795,
